File name,cnn_covered_neurons,cnn_total_neurons ,lstm_covered_neurons,lstm_total_neurons,Predicted Steering Angle
1479425486940537589.jpg,161,1427,510,513,0.06308390200138092
1479425486990535773.jpg,180,1427,512,513,0.07802228629589081
1479425487040608165.jpg,159,1427,512,513,0.0922161415219307
1479425487090579021.jpg,177,1427,512,513,0.11063773185014725
1479425487140590350.jpg,177,1427,512,513,0.13070808351039886
1479425487190673574.jpg,150,1427,512,513,0.14340023696422577
1479425487240637650.jpg,167,1427,512,513,0.15523363649845123
1479425487290579338.jpg,191,1427,512,513,0.18132130801677704
1479425487340657176.jpg,184,1427,512,513,0.2010083943605423
1479425487390621670.jpg,160,1427,511,513,0.22175614535808563
1479425487440651816.jpg,200,1427,511,513,0.24378995597362518
1479425487490628888.jpg,191,1427,511,513,0.26867902278900146
1479425487540650610.jpg,199,1427,511,513,0.3156011700630188
1479425487590654741.jpg,230,1427,511,513,0.3632529079914093
1479425487640779242.jpg,225,1427,511,513,0.41564470529556274
1479425487690694721.jpg,208,1427,511,513,0.4501708447933197
1479425487740729444.jpg,249,1427,511,513,0.4742968678474426
1479425487790742620.jpg,259,1427,511,513,0.5000916123390198
1479425487840699567.jpg,264,1427,510,513,0.5232510566711426
1479425487890749820.jpg,246,1427,510,513,0.5391518473625183
1479425487940693732.jpg,282,1427,510,513,0.5616899728775024
1479425487990777163.jpg,255,1427,510,513,0.5683096051216125
1479425488040827366.jpg,262,1427,510,513,0.5662010908126831
1479425488090747456.jpg,291,1427,510,513,0.5688335299491882
1479425488140724728.jpg,301,1427,510,513,0.5727618336677551
1479425488190791895.jpg,230,1427,510,513,0.5916475057601929
1479425488240739595.jpg,218,1427,510,513,0.5904080867767334
1479425488290756799.jpg,227,1427,510,513,0.6210909485816956
1479425488340885169.jpg,289,1427,509,513,0.6494014859199524
1479425488390791124.jpg,338,1427,509,513,0.6768524050712585
1479425488440785034.jpg,275,1427,509,513,0.6964757442474365
1479425488490792360.jpg,310,1427,509,513,0.7144843339920044
1479425488540828515.jpg,310,1427,509,513,0.739060640335083
1479425488590861384.jpg,269,1427,509,513,0.7615696787834167
1479425488640811418.jpg,298,1427,507,513,0.7797664403915405
1479425488690993333.jpg,306,1427,507,513,0.7985396385192871
1479425488740836384.jpg,358,1427,506,513,0.8080509901046753
1479425488790882080.jpg,300,1427,505,513,0.8067383766174316
1479425488840893380.jpg,276,1427,505,513,0.8065400719642639
1479425488890907263.jpg,273,1427,504,513,0.7984046339988708
1479425488940875068.jpg,270,1427,504,513,0.7846870422363281
1479425488990881632.jpg,236,1427,504,513,0.7676331996917725
1479425489040984291.jpg,247,1427,504,513,0.757533609867096
1479425489090951993.jpg,238,1427,504,513,0.742180347442627
1479425489140957970.jpg,234,1427,504,513,0.7231210470199585
1479425489190965565.jpg,213,1427,504,513,0.7047039866447449
1479425489240962217.jpg,221,1427,503,513,0.6893710494041443
1479425489290957464.jpg,241,1427,503,513,0.6692947149276733
1479425489340961284.jpg,257,1427,503,513,0.6495933532714844
1479425489390957711.jpg,227,1427,503,513,0.6263457536697388
1479425489441028194.jpg,235,1427,503,513,0.5972595810890198
1479425489491002064.jpg,269,1427,503,513,0.5700868964195251
1479425489541069044.jpg,244,1427,503,513,0.546237051486969
1479425489591078349.jpg,245,1427,503,513,0.520452618598938
1479425489641031005.jpg,237,1427,503,513,0.49174708127975464
1479425489691011208.jpg,235,1427,503,513,0.45485958456993103
1479425489741050925.jpg,241,1427,503,513,0.4210071563720703
1479425489791049439.jpg,253,1427,503,513,0.38705191016197205
1479425489841033117.jpg,270,1427,503,513,0.3619106411933899
1479425489891128741.jpg,248,1427,503,513,0.3364160358905792
1479425489941079408.jpg,264,1427,503,513,0.3115554451942444
1479425489991138916.jpg,258,1427,503,513,0.29053938388824463
1479425490041067399.jpg,247,1427,503,513,0.27319809794425964
1479425490091107166.jpg,230,1427,503,513,0.26273488998413086
1479425490141121046.jpg,238,1427,503,513,0.2449323982000351
1479425490191104658.jpg,233,1427,503,513,0.2319614142179489
1479425490241160226.jpg,243,1427,503,513,0.21454253792762756
1479425490291152849.jpg,229,1427,503,513,0.20079563558101654
1479425490341119236.jpg,220,1427,502,513,0.1878448724746704
1479425490391203570.jpg,224,1427,502,513,0.17418445646762848
1479425490441194090.jpg,222,1427,502,513,0.1608559489250183
1479425490491190629.jpg,244,1427,502,513,0.15317745506763458
1479425490541185149.jpg,240,1427,502,513,0.14443841576576233
1479425490591145151.jpg,255,1427,502,513,0.1377970278263092
1479425490641197788.jpg,233,1427,502,513,0.12894904613494873
1479425490691200520.jpg,231,1427,502,513,0.12177977710962296
1479425490741246272.jpg,237,1427,502,513,0.11562693864107132
1479425490791237656.jpg,227,1427,502,513,0.1081828773021698
1479425490841262567.jpg,233,1427,502,513,0.10044179111719131
1479425490891243577.jpg,224,1427,502,513,0.09058346599340439
1479425490941301490.jpg,226,1427,502,513,0.07840708643198013
1479425490991290991.jpg,228,1427,502,513,0.06222633644938469
1479425491041401454.jpg,232,1427,502,513,0.0490463450551033
1479425491091311515.jpg,232,1427,502,513,0.03408702835440636
1479425491141451330.jpg,234,1427,502,513,0.01569014973938465
1479425491191381351.jpg,233,1427,502,513,-0.0006722252583131194
1479425491241499984.jpg,243,1427,502,513,-0.013210486620664597
1479425491291282212.jpg,246,1427,502,513,-0.025527644902467728
1479425491341335784.jpg,253,1427,502,513,-0.03190876543521881
1479425491391328707.jpg,257,1427,502,513,-0.033695753663778305
1479425491441386643.jpg,258,1427,502,513,-0.03663012012839317
1479425491491325682.jpg,266,1427,502,513,-0.0333297923207283
1479425491541364658.jpg,278,1427,502,513,-0.02990182861685753
1479425491591373670.jpg,262,1427,502,513,-0.024240855127573013
1479425491641384701.jpg,249,1427,502,513,-0.023988470435142517
1479425491691414290.jpg,271,1427,502,513,-0.01978439651429653
1479425491741416824.jpg,272,1427,502,513,-0.013871908187866211
1479425491791360428.jpg,281,1427,502,513,-0.008360693231225014
1479425491841377627.jpg,284,1427,502,513,-0.007535711862146854
1479425491891374656.jpg,284,1427,502,513,-0.005808162968605757
1479425491941520138.jpg,287,1427,502,513,-0.005046464968472719
1479425491991548595.jpg,280,1427,502,513,-0.0007454263977706432
1479425492041458203.jpg,284,1427,502,513,-0.005274785682559013
1479425492091474037.jpg,288,1427,502,513,-0.0034549031406641006
1479425492141522961.jpg,300,1427,502,513,-0.0013448174577206373
1479425492191513197.jpg,285,1427,502,513,-0.0015415798407047987
1479425492241547855.jpg,288,1427,502,513,-5.470516043715179e-06
1479425492291606376.jpg,297,1427,502,513,-0.0018569894600659609
1479425492341530616.jpg,282,1427,502,513,-0.0017894245684146881
1479425492391496585.jpg,275,1427,502,513,-0.00397610804066062
1479425492441600160.jpg,265,1427,502,513,-0.004384620115160942
1479425492491496554.jpg,238,1427,502,513,-0.006306093651801348
1479425492541634378.jpg,249,1427,502,513,-0.004789778031408787
1479425492591520582.jpg,286,1427,502,513,-0.0031951519194990396
1479425492641571450.jpg,246,1427,502,513,-9.46028740145266e-06
1479425492691528672.jpg,243,1427,502,513,0.001639562426134944
1479425492741598911.jpg,245,1427,502,513,0.004367311950773001
1479425492791540329.jpg,240,1427,502,513,0.009503114968538284
1479425492841584321.jpg,236,1427,502,513,0.009510950185358524
1479425492891639172.jpg,229,1427,503,513,0.012847572565078735
1479425492941587204.jpg,228,1427,503,513,0.012407329864799976
1479425492991620566.jpg,242,1427,504,513,0.013879681006073952
1479425493041635425.jpg,236,1427,504,513,0.012737642973661423
1479425493091709383.jpg,232,1427,504,513,0.013311639428138733
1479425493141596561.jpg,226,1427,505,513,0.015838639810681343
1479425493191724230.jpg,230,1427,506,513,0.01608179323375225
1479425493241754175.jpg,230,1427,506,513,0.01883624866604805
1479425493291713462.jpg,237,1427,507,513,0.020768368616700172
1479425493341699650.jpg,238,1427,507,513,0.025877930223941803
1479425493391728697.jpg,233,1427,507,513,0.029275715351104736
1479425493441649548.jpg,228,1427,507,513,0.028792204335331917
1479425493491661368.jpg,217,1427,508,513,0.025217626243829727
1479425493541678821.jpg,216,1427,509,513,0.02264541946351528
1479425493591731105.jpg,221,1427,509,513,0.020761577412486076
1479425493641732842.jpg,226,1427,509,513,0.016787538304924965
1479425493691750874.jpg,221,1427,509,513,0.011898362077772617
1479425493741700964.jpg,247,1427,509,513,0.00519745796918869
1479425493791795223.jpg,259,1427,509,513,-0.002552611753344536
1479425493841707628.jpg,253,1427,510,513,-0.009792789816856384
1479425493891816459.jpg,258,1427,510,513,-0.015037019737064838
1479425493941976216.jpg,258,1427,510,513,-0.01756151393055916
1479425493991752019.jpg,251,1427,510,513,-0.019646165892481804
1479425494041773250.jpg,240,1427,510,513,-0.01939772628247738
1479425494091871521.jpg,255,1427,511,513,-0.01971570774912834
1479425494141800254.jpg,243,1427,512,513,-0.02100571058690548
1479425494191817384.jpg,237,1427,512,513,-0.02089887298643589
1479425494241862369.jpg,220,1427,512,513,-0.020433951169252396
1479425494291830686.jpg,215,1427,512,513,-0.018215397372841835
1479425494341862683.jpg,227,1427,512,513,-0.015001104213297367
1479425494391935674.jpg,248,1427,512,513,-0.011692984029650688
1479425494441964144.jpg,227,1427,512,513,-0.008210673928260803
1479425494491938877.jpg,234,1427,512,513,-0.006807440891861916
1479425494541895035.jpg,220,1427,512,513,-0.0038242165464907885
1479425494591888957.jpg,226,1427,512,513,-0.0017499718815088272
1479425494641980818.jpg,245,1427,512,513,-0.003468153765425086
1479425494691911588.jpg,222,1427,512,513,-0.007859067060053349
1479425494741902545.jpg,250,1427,512,513,-0.015751618891954422
1479425494792003172.jpg,268,1427,512,513,-0.027043599635362625
1479425494842010908.jpg,245,1427,512,513,-0.034674081951379776
1479425494891999921.jpg,247,1427,512,513,-0.04243606701493263
1479425494941965643.jpg,265,1427,512,513,-0.05218493193387985
1479425494992040485.jpg,246,1427,512,513,-0.06151241809129715
1479425495041982849.jpg,248,1427,512,513,-0.0700870156288147
1479425495092021074.jpg,239,1427,512,513,-0.07857032120227814
1479425495141976857.jpg,238,1427,511,513,-0.08386991173028946
1479425495192152469.jpg,241,1427,511,513,-0.09034903347492218
1479425495242139654.jpg,251,1427,511,513,-0.09856805205345154
1479425495292136703.jpg,253,1427,511,513,-0.10578595846891403
1479425495342026908.jpg,253,1427,511,513,-0.11656413972377777
1479425495392045350.jpg,291,1427,511,513,-0.1288190335035324
1479425495442131728.jpg,255,1427,511,513,-0.14069528877735138
1479425495492143049.jpg,245,1427,511,513,-0.1509687751531601
1479425495542133334.jpg,239,1427,511,513,-0.16573378443717957
1479425495592139998.jpg,230,1427,512,513,-0.18009120225906372
1479425495642139667.jpg,237,1427,512,513,-0.19114811718463898
1479425495692092508.jpg,271,1427,512,513,-0.1982961744070053
1479425495742126271.jpg,288,1427,512,513,-0.20527683198451996
1479425495792165497.jpg,267,1427,512,513,-0.21444222331047058
1479425495842114419.jpg,285,1427,512,513,-0.2236676663160324
1479425495892190215.jpg,304,1427,511,513,-0.23106227815151215
1479425495942249888.jpg,277,1427,511,513,-0.23859332501888275
1479425495992202068.jpg,277,1427,511,513,-0.24521631002426147
